round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
50,0.1471303697043692,0.0,0.660818716587379,0.16784487559867264,0.0,0.6130653251355617,relu,28,0.0,50,10,0,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.1471303697043692,0.0,0.660818716587379,0.155947896778284,0.12490882121737878,0.6206030177710643,elu,28,0.8,200,20,1,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.14713036752583689,0.0,0.6608187137988576,0.1678448751868315,0.0,0.6130653270824471,relu,12,0.1,50,20,0,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.14713036700298912,0.0,0.6608187137988576,0.16784487574843307,0.0,0.6130653251355617,relu,12,0.0,150,30,3,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.6455287699810943,0.0,0.660818716587379,0.6618937885940973,0.12473528394147979,0.6356783958535698,elu,28,0.8,100,20,4,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,brick
50,10.535026762220594,0.49677590354841356,0.3391812844583166,9.77372393775825,0.551337876661339,0.38693467194411024,relu,20,0.0,50,30,2,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,brick
50,5.46695633938438,0.0,0.6608187137988576,3.104722381836206,0.3379384098040998,0.5703517546006782,elu,12,0.5,50,20,3,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.6475863651922572,0.0,0.6608187183302049,0.6685906193364206,0.16507122706827806,0.6130653185461035,elu,44,0.8,50,30,2,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
100,5.466956289190995,0.0,0.6608187211187262,5.716118812561035,0.032608418308909815,0.6180904546574731,elu,36,0.5,100,30,3,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,brick
100,0.14713036700298912,0.0,0.6608187211187262,0.15908450255142384,0.16380333009377196,0.5929648199273114,elu,36,0.8,100,20,0,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,brick
50,0.1080293632303065,0.0,0.6608187078732496,0.11330638563812677,0.0,0.6130653257346034,elu,20,0.0,50,40,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.10764901139582807,0.0,0.6608187078732496,0.11463467956487856,0.009136590077050368,0.6030150810677801,elu,20,0.8,150,40,2,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.10736575840335143,0.0,0.6608187211187262,0.11138799209990094,0.1368088372538437,0.633165826749562,relu,36,0.8,200,30,2,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.38101320674544886,0.7947858603377091,0.8947368452423498,0.31961668675868354,0.8901199270133398,0.9170854211452618,relu,36,0.0,100,10,4,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
50,1.2419335110145702,0.4907657237429368,0.33918128829253347,1.6576319750229918,0.17523329401735085,0.5929648199273114,elu,12,0.8,50,40,3,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.12410275337466023,0.5040644616411444,0.33918128846681606,0.12304269855645433,0.5567238193061483,0.3869346724682717,elu,44,0.0,200,30,1,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.03256659595328465,0.8566415571329886,0.9181286577592817,0.04127227896169277,0.8398345112800598,0.8919597959997666,elu,12,0.1,50,10,4,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.0516831553296039,0.8188460092795523,0.9064327478408813,0.08855249676572617,0.4716231706154406,0.7361809039235714,elu,36,0.8,150,20,2,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.2767403319216611,0.8372678432548255,0.9122806982687343,1.262252499260495,0.7799938527782958,0.8391959816966225,elu,44,0.1,200,10,0,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
150,5.466956593139827,0.0,0.6608187183302049,6.236653564523227,0.0,0.6130653200437076,relu,44,0.0,150,20,2,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.10801017454318833,0.0,0.6608187137988576,0.1132996176654969,0.0,0.6130653257346034,relu,12,0.5,150,20,2,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,funnel
100,0.5612756358949762,0.0,0.6608187211187262,0.5895576887394316,0.23009150299295109,0.643216078604885,relu,36,0.1,100,10,3,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.6468089445989732,0.0,0.660818716587379,0.6637068615486873,0.010823347909965707,0.6155778804616113,elu,28,0.8,150,20,5,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.14713036752583689,0.0,0.6608187137988576,0.16059376621366145,0.06520698163377579,0.597989944057848,elu,12,0.8,50,30,1,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.024035946809147533,0.8965854989854913,0.9356724996315805,0.016378108154626647,0.9347075355711894,0.95226130533458,elu,36,0.0,150,40,5,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
100,5.466956236209088,0.0,0.660818716587379,6.236650203340616,0.0,0.6130653261838845,elu,28,0.0,100,10,3,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
50,10.53502689049258,0.5012218075537542,0.339181286375425,9.773723918588916,0.5522947696285632,0.3869346696228238,elu,28,0.0,50,40,1,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.21442932367586254,0.8451586912947091,0.9239765970330489,0.2546973993543105,0.8597714080283391,0.8969849150384491,elu,20,0.5,100,20,2,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.03532592106980887,0.8466043301493104,0.9122807136056019,0.04103858358970838,0.8441676018226086,0.8944723636061702,relu,44,0.1,150,20,4,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,brick
200,0.2615825905088793,0.4907657237429368,0.33918128829253347,0.11302069952739544,0.30702862368157163,0.6482412069287132,elu,12,0.8,200,10,1,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.11019914178994664,0.0,0.6608187078732496,0.11716454771894906,0.06806252649681054,0.6080401998069418,elu,20,0.5,200,20,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.04334925167325187,0.8111176375757184,0.8947368434995239,0.08571308600393372,0.6676598290103165,0.7638190969749911,elu,28,0.1,50,20,2,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,triangle
50,0.14205690577887653,0.06265663961220903,0.6725146170945195,0.15053564429882182,0.3181130156744665,0.6532663328563748,relu,20,0.1,50,20,3,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,brick
50,0.6449593023249978,0.0,0.6608187211187262,0.6823699648056797,0.14688455204867837,0.6005025185532307,elu,36,0.5,50,20,3,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.3370820636812009,0.8182322947602523,0.9005848012472454,0.34839912485237695,0.8543901964647687,0.9020100466570063,relu,36,0.5,100,30,0,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.3627491912733742,0.8171934886285436,0.906432747143751,0.16569530431078233,0.9272361900938216,0.9396984855733325,relu,20,0.0,150,40,1,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.6451446633589896,0.0,0.6608187137988576,0.6676388050443564,0.0,0.6130653275317283,relu,12,0.8,150,20,4,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.26091698670422125,0.8508289986186557,0.9181286452109354,0.17910474524763062,0.8960495719957591,0.924623117974056,elu,28,0.1,50,20,5,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.10755091831523772,0.0,0.6608187078732496,0.11324201778850364,0.0,0.61306532813077,relu,20,0.0,100,40,3,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.1451702558854867,0.9052927438278644,0.9415204538936504,0.12227847185173077,0.9110188741779807,0.9396984804814784,relu,20,0.0,150,40,5,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
50,0.14713006348986374,0.0,0.6608187211187262,0.1328671465267488,0.06388131622693047,0.5929648145359365,relu,36,0.8,50,10,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.06373037543278515,0.49420011984674556,0.8187134475038763,0.05442501505340763,0.755466437819016,0.8492462341509872,elu,12,0.5,50,20,2,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
200,0.2866505457643877,0.5040644616411444,0.33918128846681606,0.265936034408646,0.5562904773645065,0.3869346766615633,elu,44,0.0,200,40,0,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.2866505421044534,0.4907657237429368,0.33918128829253347,0.2659360329110419,0.5462381737915116,0.38693466984746444,elu,12,0.0,100,30,1,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,5.466956305922124,0.0,0.6608187137988576,6.339999716485565,0.19179227753500244,0.6005025110652099,elu,12,0.8,150,30,3,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,brick
100,0.10732428250257035,0.0,0.660818716587379,0.11325093950308747,0.0,0.6130653245365201,relu,28,0.1,100,20,1,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.2765354584706457,0.7947858603377091,0.8947368452423498,0.29768774774505863,0.8541335044194706,0.8919598013911415,relu,36,0.5,200,30,1,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,brick
200,0.38835547315446955,0.7495053096821434,0.8771929835018358,0.10017912937843021,0.931054345327406,0.9522612891604553,elu,36,0.0,200,30,5,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.04159139047719931,0.8030565506533572,0.900584804384332,0.04667533172210257,0.8372108984233146,0.8919598013911415,relu,36,0.1,200,10,0,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.14715310591354705,0.0,0.6608187137988576,0.1508853772102888,0.14604406231012776,0.5703517566973241,elu,12,0.5,100,10,5,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.6451547679148222,0.0,0.6608187211187262,0.6653151323447875,0.011306532663316583,0.6155778894472361,relu,36,0.8,200,10,3,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
100,0.1070263394922541,0.0,0.660818716587379,0.11688038261242248,0.07308980418210054,0.6055276381909548,elu,28,0.5,100,20,5,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,5.4669564592908,0.0,0.6608187078732496,6.236650167398118,0.0,0.6130653317250199,relu,20,0.0,100,20,3,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.1471303697043692,0.0,0.660818716587379,0.16784487447546953,0.0,0.613065332473822,elu,28,0.1,100,40,3,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.14713036517302194,0.0,0.6608187183302049,0.17386657898150495,0.025795640882535196,0.59547738573659,relu,44,0.5,200,40,4,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.1471303697043692,0.0,0.660818716587379,0.18417418714444242,0.3372542172969885,0.5226130629304665,relu,28,0.5,50,40,4,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.6442461289160433,0.0,0.660818716587379,0.6675778031349182,0.0,0.6130653293288533,elu,28,0.8,150,10,1,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.14713036517302194,0.0,0.6608187183302049,0.14837732027523481,0.16672980193816236,0.6256281395054343,elu,44,0.8,200,20,1,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.03143991338230713,0.8402958540191428,0.9122806947830825,0.02341635509314549,0.9137958902210447,0.9321607971311214,relu,28,0.0,50,40,4,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,5.466956361692551,0.0,0.6608187183302049,5.90904575616271,0.0545460154213498,0.6155778978338193,relu,44,0.5,150,30,1,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.6672321652111254,0.0,0.6608187211187262,0.709737387434322,0.0,0.6130653320245407,elu,36,0.0,200,40,1,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.032254786432137965,0.8319924487705119,0.9064327443552296,0.02196668528357343,0.9174403575197536,0.9447236234818271,elu,28,0.1,200,10,2,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.5875164971017001,0.0,0.6608187183302049,1.0468363066264732,0.35798664967618393,0.5603015084362509,elu,44,0.8,150,40,2,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.0471323433805976,0.8336627340456199,0.8771929866389224,0.0640482854977924,0.738086773822056,0.8065326633165829,relu,44,0.1,100,10,4,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.023582618705361907,0.905249197580661,0.9356725041629278,0.028842002817958443,0.8684420852205861,0.9120603062998709,elu,44,0.0,200,40,5,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.10755093630991484,0.0,0.6608187211187262,0.11419742595610308,0.023965983684338516,0.6130653308264574,elu,36,0.8,100,40,5,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.11565858831531123,0.2809821680972451,0.7251462089387994,0.11004074621739698,0.4517566927114324,0.7010050239275448,elu,36,0.8,150,20,2,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,brick
200,0.14713036700298912,0.0,0.6608187211187262,0.16108614213802108,0.1310428345772489,0.6281407107060878,relu,36,0.5,200,10,0,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.044126573721306364,0.7974505030620865,0.8888888871460631,0.0306590430241958,0.8737060963807992,0.9070351722851471,elu,44,0.1,200,10,4,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.147130357766012,0.0,0.660818716587379,0.16784487777019866,0.0,0.6130653224398742,elu,28,0.0,50,40,0,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,brick
200,0.6333497668567457,0.0,0.6608187211187262,0.6614205477824763,0.24422135514829627,0.6256281305198095,elu,36,0.8,200,40,2,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.649800293626841,0.0,0.6608187183302049,0.6681541965235418,0.0,0.6130653308264574,relu,44,0.0,50,40,2,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.031502162645521914,0.8265426754951477,0.912280703845777,0.024034272490921032,0.9004464985138207,0.9246231119836396,relu,36,0.0,200,10,4,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.2282265049585125,0.855740697760331,0.9239765970330489,0.2167108890848543,0.8739484934950593,0.907035174082272,elu,20,0.1,150,20,4,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.01852886497222802,0.9053441275630081,0.9415204734133001,0.016850555473020314,0.9350779628633854,0.95226130892883,relu,12,0.0,150,40,5,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,10.535026500099583,0.5001515275553653,0.33918128515544693,9.773723717909961,0.5535065211243366,0.38693466947306343,elu,36,0.0,100,30,1,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,brick
100,0.14713036600086424,0.0,0.6608187078732496,0.16784487470011017,0.0,0.6130653257346034,elu,20,0.0,100,20,0,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
100,10.535026762220594,0.49677590354841356,0.3391812844583166,9.773723832326917,0.5513678393771301,0.38693467486443833,elu,20,0.0,100,40,1,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,brick
100,0.2386980974360516,0.811456024646759,0.9005848012472454,0.14864779514583512,0.9155556520624976,0.9371859224597413,elu,36,0.0,100,30,3,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.28665055012145235,0.5012218075537542,0.339181286375425,0.1522678153299207,0.48964076665178613,0.6005025128623349,relu,28,0.8,100,10,0,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.14713036517302194,0.0,0.6608187183302049,0.16109574979274116,0.2765600588453475,0.5829145554921136,relu,44,0.8,200,20,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,2.8680775270127414,0.0,0.6608187137988576,1.4095354487548521,0.02763818795956559,0.6030150759759261,relu,12,0.8,100,10,2,glorot_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,brick
100,0.6429520207538939,0.0,0.6608187183302049,0.6605878978518386,0.06075489783107336,0.6206030228629185,relu,44,0.5,100,10,2,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,10.535026500099583,0.5001515275553653,0.33918128515544693,9.773723597502588,0.5535594494498555,0.38693467606252163,elu,36,0.0,150,10,3,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,triangle
50,5.466956236209088,0.0,0.660818716587379,5.962237851703586,0.24851114958075424,0.5628140676560713,elu,28,0.8,50,40,1,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.2767838056673083,0.8560113666350382,0.9181286612449334,0.23496570524258828,0.8796483973162857,0.9020100514493395,relu,44,0.0,150,40,4,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,brick
50,10.535026221247444,0.5040644616411444,0.33918128846681606,2.182328598583164,0.1455950537069359,0.5527638172983524,relu,44,0.8,50,30,1,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.28665054471869217,0.5001515275553653,0.33918128515544693,0.11933998052199282,0.04151951323202507,0.608040208193525,elu,36,0.8,150,10,3,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.14713036700298912,0.0,0.6608187211187262,0.1667549723955854,0.011306532663316583,0.6155778894472361,elu,36,0.1,50,20,1,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.2761949292923275,0.8087129059590792,0.8947368452423498,0.24886327087130378,0.8569171413704378,0.9070351746813137,elu,36,0.1,200,20,1,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.1471303697043692,0.0,0.660818716587379,0.16893477528239015,0.0,0.6105527671138246,relu,28,0.5,100,40,3,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.14713036752583689,0.0,0.6608187137988576,0.16784487380154767,0.0,0.6130653251355617,elu,12,0.1,50,20,0,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,10.53502689049258,0.5012218075537542,0.339181286375425,5.385611565268818,0.5149007358742719,0.5376884431096177,elu,28,0.5,150,10,0,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.04363773839411391,0.6628439478706896,0.8771929908217045,0.021887990344349698,0.9124265864266822,0.9422110618658401,elu,12,0.0,100,40,2,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.10674510551997793,0.0,0.660818716587379,0.12216121549881882,0.15101731931743909,0.6407035175879398,relu,28,0.5,150,30,5,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.6458753999213727,0.0,0.660818716587379,0.6677768796532597,0.007537688442211055,0.6155778840558612,elu,28,0.5,100,10,1,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.2653640105187544,0.7974505030620865,0.8888888871460631,0.29991054963133296,0.834960454971946,0.889447249359821,elu,44,0.5,200,30,1,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.10743181394380436,0.0,0.6608187137988576,0.11518893244877533,0.034170849538927704,0.6180904519617857,relu,12,0.8,100,40,3,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.647078870332729,0.0,0.6608187078732496,0.6681386286289848,0.0,0.6130653287298117,relu,20,0.8,50,30,4,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.14713036517302194,0.0,0.6608187183302049,0.11304227873009054,0.0,0.6130653233384368,relu,44,0.8,150,10,4,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,5.466956361692551,0.0,0.6608187183302049,3.225677638796706,0.5339581280497451,0.7462311581750611,relu,44,0.5,150,20,1,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
50,5.4669564592908,0.0,0.6608187078732496,1.267070223039119,0.08434166710580414,0.6030150780725718,elu,20,0.8,50,30,1,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.23731932357737892,0.8510804395926627,0.9181286598506727,0.27920400437398174,0.8598745995430491,0.9070351800726886,relu,36,0.5,150,40,5,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.2593035266587609,0.8180143383511326,0.9005848029900713,0.3650051473672666,0.7970278065408295,0.8668341660619381,elu,44,0.5,150,20,4,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.14713036752583689,0.0,0.6608187137988576,0.16171725150478544,0.07511365368737648,0.610552762920533,elu,12,0.5,150,30,3,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.28011788558541684,0.8270364696519417,0.8947368421052632,0.3188156311461075,0.75996563063195,0.8567839231922398,relu,12,0.1,50,40,5,random_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.1471303697043692,0.0,0.660818716587379,0.16566507473363348,0.02451651958963979,0.6180904483675358,relu,28,0.1,150,30,0,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.5036552052683475,0.6112503221160487,0.8596491228070176,0.1413063313624817,0.9180291828198649,0.9472361827016476,elu,12,0.0,100,40,4,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.14713036517302194,0.0,0.6608187183302049,0.16857849136369313,0.015793252680169876,0.6105527638190955,elu,44,0.5,100,40,1,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.42876640432759333,0.5238363530203612,0.812865508230109,0.3226367100399343,0.8260361920649083,0.8793969822289357,relu,28,0.1,100,10,3,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.1471303618616528,0.0,0.660818716587379,0.1678448483422773,0.0,0.6130653209422701,elu,28,0.0,200,20,1,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
50,0.21051570409309794,0.8655691899751362,0.9298245516436839,0.2397738157130366,0.8589788049309697,0.9045226097705975,elu,20,0.1,50,20,4,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.1471303697043692,0.0,0.660818716587379,0.16784487447546953,0.0,0.6130653240872388,relu,28,0.0,100,40,2,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.029599466214054508,0.8528348113361158,0.9181286567135861,0.025140312565818203,0.9059071019666278,0.9346733626408793,relu,36,0.1,150,20,2,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,funnel
50,0.28665054471869217,0.5001515275553653,0.33918128515544693,0.22348404919082795,0.4738942645302969,0.4346733653365667,elu,36,0.5,50,10,2,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.14713036752583689,0.0,0.6608187137988576,0.14506845288540252,0.2073223099636672,0.6633165817164896,elu,12,0.5,150,20,0,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.02981180584940471,0.8041973291781911,0.912280705937168,0.02594284055726462,0.891608854334558,0.927135684981418,relu,12,0.1,100,10,2,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,5.466956305922124,0.0,0.6608187137988576,3.583521197638919,0.35185882643838623,0.625628140104476,relu,12,0.8,100,10,0,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.23784654376189612,0.8508289986186557,0.9181286452109354,0.2803386476396316,0.8671526492540561,0.9045226082729934,elu,28,0.5,50,40,4,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.1555303864137471,0.5298138307897668,0.4912280708725689,0.11358937909405435,0.0662837937549131,0.6206030153748977,relu,20,0.8,200,20,4,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
