round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
200,0.1099885125693522,0.0,0.6374269096474898,0.11056723097460953,0.08652083231276603,0.6331658213581871,elu,36,0.1,200,30,2,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.020671629591992025,0.9164414611476207,0.9415204664419966,0.04505852482576466,0.7943665951340642,0.8668341630667298,elu,28,0.1,150,10,1,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.15727729049690983,0.0,0.6374269065104032,0.17313028673112543,0.1279731878084154,0.5979899497487438,relu,12,0.1,100,20,5,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.15727728857980136,0.0,0.6374269000619476,0.1457389220969761,0.11515005007760609,0.6105527602248455,elu,20,0.3,100,40,4,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.15727729241401828,0.0,0.6374269124360112,0.1634852680279382,0.0,0.623115578188968,elu,44,0.3,200,30,0,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.042194877015916926,0.8851426243782043,0.9239766001701355,0.08944667740982382,0.48767329774909285,0.7361809027254881,relu,36,0.3,100,10,4,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
100,5.8439877883732665,0.0,0.6374269000619476,5.656800852349056,0.11313281092212428,0.6432160816000934,elu,20,0.3,100,30,0,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.6551741173392848,0.0,0.6374268953563177,0.6597586453859531,0.01005025170556265,0.6256281457953716,relu,28,0.1,100,10,4,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.15727729241401828,0.0,0.6374269124360112,0.15922935688914966,0.07257266035631074,0.623115574894239,elu,44,0.3,200,30,1,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.33008702295391185,0.8960826323743452,0.9181286549707602,1.7579684832025713,0.7565315147141116,0.8090452207392783,relu,28,0.1,200,20,0,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.6551491374160812,0.0,0.6374269124360112,0.6958486368907756,0.0,0.6231155790875306,relu,44,0.5,200,40,2,glorot_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.15727729049690983,0.0,0.6374269065104032,0.18067739170100822,0.401552180848529,0.5804020061564805,elu,12,0.8,100,30,0,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.6577176897846467,0.0,0.6374268953563177,0.6782853828003658,0.07096808250225968,0.6306532648340542,elu,28,0.8,50,10,3,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
200,5.843987757699532,0.0,0.6374268953563177,2.263462787334943,0.5473940606093287,0.7638190990716369,relu,28,0.8,200,30,0,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,5.843987740968403,0.0,0.6374269065104032,6.074659094903666,0.0,0.6231155760923223,relu,12,0.5,200,40,2,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,brick
150,0.12140563522514544,0.9301757247824418,0.9473683990930256,0.21272989867919653,0.8552382489544662,0.9045226010844936,elu,36,0.1,150,20,0,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,brick
200,0.2765036286317814,0.5281522143305394,0.3625731051665301,0.19927041947691884,0.3350322077322246,0.5125628158674768,relu,28,0.8,200,30,1,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.029380146522968137,0.8891152690725717,0.9181286549707602,0.05836602810526913,0.7493772350963036,0.8366834110950105,elu,28,0.1,200,10,5,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.07357863332444464,0.6729206645000748,0.8304093497538427,0.10657288029265763,0.1622994410332723,0.6482412097741611,elu,28,0.5,200,10,3,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.13990883616327543,0.9140528147680718,0.9415204720190394,0.281815518068159,0.8545227931372484,0.8894472361809045,elu,44,0.1,50,20,1,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.6576031903077287,0.0,0.6374268953563177,0.6834765373162888,0.2902777495995239,0.5276381903557322,elu,28,0.3,100,30,1,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.10999496207076903,0.0,0.6374268953563177,0.11253855463547922,0.0,0.6206030162734602,elu,28,0.8,150,10,5,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
50,0.17272674650694544,0.875510707584738,0.9239765956387882,0.2258450045957038,0.8429945635436168,0.9020100493526938,elu,28,0.3,50,30,4,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,5.843987732602839,0.0,0.6374269124360112,5.0618770187457365,0.43264852905992285,0.6507537658490128,elu,44,0.8,150,30,0,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.028465077869201962,0.8514308967785529,0.9122806947830825,0.033657026336757684,0.8550088848899956,0.9095477315049675,elu,28,0.1,200,30,3,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,brick
200,10.16210525356538,0.5307468308342828,0.3625731020294435,4.623307851091702,0.32737906022587016,0.5376884368196804,elu,44,0.8,200,40,4,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.025038844203897778,0.8787004278417219,0.9298245516436839,0.03854105973981283,0.8509779635386251,0.8919597995940165,relu,20,0.5,50,40,5,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.15727728857980136,0.0,0.6374269000619476,0.1650031824507306,0.0,0.6206030129787311,elu,20,0.3,100,10,0,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.15727729049690983,0.0,0.6374269065104032,0.11952811112655468,0.28717394210585395,0.6783919577023492,relu,12,0.5,50,10,0,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.03234195930349548,0.886095911090137,0.9122807045429073,0.03291415948486283,0.8591621212623827,0.9070351725846679,elu,28,0.1,100,10,4,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,triangle
100,5.843987740968403,0.0,0.6374269065104032,2.622058673270384,0.05527637591913118,0.6005025101666475,relu,12,0.8,100,20,4,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.6556715961785344,0.0,0.6374268953563177,0.6647705894019735,0.0,0.6231155715995098,relu,28,0.8,200,10,4,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.15727728997406207,0.0,0.6374269065104032,0.1524025913159452,0.13194542838700452,0.5879396963958166,relu,12,0.5,50,10,4,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
200,0.11024034685558742,0.0,0.6374269000619476,0.11137222000701942,0.0,0.6231155862760305,elu,20,0.8,200,20,5,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.6556467706697029,0.0,0.6374268953563177,0.6662011661721234,0.0,0.623115579986093,elu,28,0.3,150,20,1,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.1384368638197581,0.0,0.6374269065104032,0.12235205174990035,0.11698970258535452,0.6331658279476453,elu,12,0.8,200,20,5,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.15727728997406207,0.0,0.6374268953563177,0.16779422445512895,0.0,0.6130653371163948,elu,28,0.1,50,10,0,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
50,5.241995052984583,0.0,0.6374269000619476,1.1135683574868207,0.10292623615145084,0.6180904570536397,elu,20,0.8,50,10,1,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,triangle
200,0.15727729049690983,0.0,0.6374269065104032,0.16348526746633663,0.0,0.6231155754932806,elu,12,0.3,200,20,4,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.11019893578792873,0.0,0.6374269096474898,0.12730913231121235,0.03426748656447808,0.6206030144763353,relu,36,0.5,150,10,5,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.11005867089618716,0.0,0.6374269065104032,0.1120000258462513,0.0,0.6231155769908847,relu,12,0.1,150,40,1,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.6561502249617326,0.0,0.6374269096474898,0.6639207559614325,0.0,0.6206030186696269,relu,36,0.3,150,10,4,glorot_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.5360918822344284,0.3508007123804929,0.7134502934433563,0.6115640207151671,0.422631695941465,0.7010050269227531,elu,44,0.8,100,30,4,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,brick
200,0.11015582764357851,0.0,0.6374269000619476,0.11300696428846474,0.025125625145495236,0.625628138307351,relu,20,0.8,200,10,4,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
100,5.8439877883732665,0.0,0.6374269000619476,5.932712351257478,0.05276381669931076,0.6231155823822596,elu,20,0.1,100,10,2,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.04455595019093731,0.7968091779982137,0.8830409328839932,0.17272946380790155,0.18838954990233608,0.5452261227159644,relu,28,0.8,50,20,4,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.12482325654280813,0.9163070415195665,0.9415204681848225,0.2363048816783045,0.8600476626774773,0.8994974880362275,elu,36,0.1,150,30,1,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.15727728918979042,0.0,0.6374269096474898,0.16348526660521426,0.0,0.6231155680052599,elu,36,0.1,100,40,0,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.10535440341248149,0.943356608438213,0.9649122876730579,0.259323739938101,0.8400287996584447,0.8994974808477277,relu,28,0.1,150,40,0,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.15727728857980136,0.0,0.6374269000619476,0.16345561269539685,0.0,0.6231155750439994,elu,20,0.3,200,30,4,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.03835921264142503,0.7992961751787286,0.9064327541150545,0.05931798659789203,0.7103199650294817,0.8467336701388335,elu,12,0.3,50,10,4,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.15533588421449326,0.9243253988829273,0.9473684266296744,0.28497441936677426,0.849238785667036,0.9045226082729934,relu,28,0.3,100,30,5,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,funnel
50,0.1572770993960531,0.0,0.6374269096474898,0.1807863273512778,0.24658032847409272,0.5577889480183472,elu,36,0.3,50,20,5,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
50,0.6562394994741295,0.0,0.6374268953563177,0.6620561780042984,0.0,0.6231155674062182,relu,28,0.5,50,10,4,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.15727728918979042,0.0,0.6374269096474898,0.15929091470924453,0.052734447783561206,0.6256281413025593,relu,36,0.3,150,10,2,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.14079026577242634,0.9254289394930789,0.9532163770575273,0.30625908630876686,0.7803646664523599,0.8894472397751545,elu,12,0.5,100,10,2,random_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Adam'>,brick
200,0.10735848702882465,0.964690741739775,0.9707602231126082,0.2041132662108346,0.8718880978061925,0.9120602919228712,relu,36,0.1,200,40,5,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.6555967414588258,0.0,0.6374269065104032,0.6578757804841852,0.0,0.6231155727975931,elu,12,0.5,150,20,2,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.1044998963238203,0.04731525071183143,0.6491227986519796,0.10772773016936815,0.26815372091441897,0.6633165763251146,elu,28,0.3,200,10,5,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.SGD'>,funnel
50,5.8439877883732665,0.0,0.6374269000619476,5.829183885200539,0.32113660377773207,0.6155778930414861,elu,20,0.3,50,30,1,glorot_normal,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.653004066637385,0.0,0.6374268953563177,0.6631419345661623,0.1491782818008308,0.6482412018368592,elu,28,0.8,100,20,4,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.34192697573126407,0.8389702352166873,0.8713450288912009,0.38438984631893025,0.7231542878414519,0.8316582947520156,elu,20,0.5,150,20,3,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.15344727285238996,0.7973519344078867,0.9005847981101588,0.2004812417935636,0.8534055340230166,0.9170854307299283,elu,12,0.1,150,40,3,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adadelta'>,brick
50,5.843987816258481,0.0,0.6374269096474898,5.127926560502556,0.27489612652129264,0.6608040159072109,elu,36,0.3,50,10,0,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.01760721692205434,0.9421882207630671,0.9590643274853801,0.03853484825348135,0.8403935390501166,0.9045226166595766,relu,28,0.3,200,30,4,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.0142129784162641,0.9274311079616435,0.9590643246968588,0.04109154417221645,0.8459464449379313,0.8944723555191079,elu,20,0.5,150,40,5,random_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.028219437324687055,0.8891821284043161,0.9181286567135861,0.05210187248698431,0.7332642758311938,0.8341708560684817,relu,36,0.3,150,10,1,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.017315698477129143,0.9210895805331002,0.9532163829831352,0.03842863773730532,0.8344445821627899,0.8969849306135321,relu,44,0.1,150,10,5,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Nadam'>,funnel
50,0.6561381503155357,0.0,0.6374269096474898,0.6620091550314247,0.0,0.6231155826817805,elu,36,0.3,50,20,5,random_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.6552475314391287,0.0,0.6374268953563177,0.6626045871619604,0.0,0.6231155778894473,relu,28,0.1,150,10,1,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,funnel
50,0.574478406655161,0.8890302432210822,0.9181286692619324,3.6514062168127515,0.5917079939914109,0.7110552733867013,elu,36,0.1,50,20,1,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
200,5.843987732602839,0.0,0.6374269124360112,6.045209084826415,0.05043897991204382,0.623115574894239,relu,44,0.5,200,40,1,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
50,0.5856551717315703,0.8628145491170605,0.918128642422414,3.3269141127715756,0.6055126989906158,0.7160804002129253,relu,20,0.1,50,40,2,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.15727729241401828,0.0,0.6374269124360112,0.16348526682985487,0.0,0.6231155790875306,relu,44,0.3,100,40,5,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.013755417652220934,0.9291405451228048,0.9532163672977023,0.035773260926069625,0.8713206954337843,0.9095477336016132,relu,28,0.3,100,20,5,random_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.06965297421342448,0.6914434778062921,0.8304093480110168,0.09351875741577628,0.5108740822454194,0.731155781290639,elu,36,0.3,200,30,3,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.02485389782017783,0.8892179591613903,0.9356725174084044,0.04362050145770886,0.7890278888707185,0.8768844257048027,elu,12,0.1,150,20,5,random_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,funnel
100,0.0264703978243834,0.8535142028540895,0.912280687811779,0.04395238441139011,0.8205957083246815,0.8743718577988783,elu,20,0.3,100,20,3,random_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.SGD'>,brick
200,0.15727728997406207,0.0,0.6374268953563177,0.16384922589488965,0.0,0.6206030141768144,elu,28,0.1,200,30,3,glorot_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
50,5.843987816258481,0.0,0.6374269096474898,6.074659088748184,0.0,0.6231155826817805,elu,36,0.3,50,40,0,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.11007987895207098,0.0,0.6374269000619476,0.11600844416037277,0.0,0.618090454956994,relu,20,0.8,100,10,2,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.019799552727163883,0.914968654774783,0.9415204664419966,0.0373322871800608,0.860934073302015,0.904522612466285,elu,28,0.3,100,10,3,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,brick
200,0.01242495948661184,0.9245335355139616,0.9532163770575273,0.03357869421246569,0.8601575655553808,0.9120603057008293,elu,12,0.3,200,20,5,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adam'>,brick
50,0.11001584813957326,0.0,0.6374269000619476,0.11530943720334738,0.09217805598848429,0.6231155778894473,elu,20,0.8,50,20,2,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.01718865129873715,0.929448526156576,0.9473684168698495,0.03758240630148194,0.8596444123953431,0.9045225998864102,elu,28,0.1,100,40,5,glorot_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
50,0.15727729049690983,0.0,0.6374269065104032,0.16401461156169375,0.07609475048343141,0.6206030147758561,elu,12,0.3,50,30,0,random_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.2765036217476192,0.5225643951293321,0.3625731035979868,0.19395675596280312,0.4273703084818682,0.5251256243966932,elu,20,0.8,100,30,1,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.11040698105131673,0.0,0.6374269124360112,0.11227739299062509,0.0,0.6231155701019057,elu,44,0.8,100,40,3,random_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
200,5.843987740968403,0.0,0.6374269065104032,4.9971386463797876,0.008614500563348358,0.625628143399205,relu,12,0.8,200,40,2,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.6552093517013461,0.0,0.6374268953563177,0.7094587545898092,0.0,0.6155778846549029,elu,28,0.8,200,20,3,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.15727728918979042,0.0,0.6374269096474898,0.20381320136875364,0.25522964638681267,0.5301507519717192,relu,36,0.3,100,10,0,glorot_uniform,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.SGD'>,brick
50,0.03082753088303477,0.9077459420377051,0.9298245614035088,0.0649461624909885,0.6852053002496461,0.8190954761888514,elu,44,0.3,50,10,4,glorot_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.15727728997406207,0.0,0.6374268953563177,0.15613385289907455,0.01563372219627227,0.6206030141768144,elu,28,0.1,150,30,4,glorot_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,10.16210525356538,0.5307468308342828,0.3625731020294435,9.933948679785033,0.5451652539435343,0.37688442091246943,elu,44,0.1,100,30,0,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.27648763890154876,0.5307468308342828,0.3625731020294435,0.16876954319489063,0.35692486556331116,0.5653266301706209,elu,44,0.8,100,20,5,glorot_normal,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
50,0.12853644326416372,0.0,0.6374268953563177,0.14476950354312532,0.04260189269655314,0.6180904504641815,elu,28,0.3,50,20,4,glorot_uniform,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,funnel
50,0.15727728997406207,0.0,0.6374268953563177,0.12492273624368648,0.19854690456510188,0.6155778888481945,elu,28,0.8,50,10,1,glorot_normal,sigmoid,logcosh,1.5,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.4480376337703906,0.9347066942014193,0.9532163676462675,1.0867899302378556,0.847037436075546,0.8869346787582091,relu,36,0.1,200,30,0,random_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,brick
100,5.843987757699532,0.0,0.6374268953563177,6.074659054003768,0.0,0.6231155778894473,elu,28,0.1,100,40,2,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.SGD'>,triangle
50,0.47472000261496383,0.0,0.6374269000619476,0.5567687119371328,0.0,0.6231155808846555,relu,20,0.5,50,30,3,random_uniform,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.14910970471407237,0.8820417481556273,0.929824555826466,0.282043689272212,0.8374130773783928,0.8994974850410193,relu,28,0.5,100,40,5,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.6548930772563868,0.0,0.6374269000619476,0.6266361978185836,0.19712377313393445,0.6633165835136146,relu,20,0.1,100,30,5,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,triangle
50,0.6567310157575106,0.0,0.6374269124360112,0.6545493685120913,0.1113630620828226,0.6331658297447703,relu,44,0.1,50,30,2,glorot_normal,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.02257555474292988,0.9154322893298857,0.9356725243797079,0.1307035157428914,0.592337370517865,0.6884422200409013,relu,44,0.5,200,10,0,random_normal,sigmoid,logcosh,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.020807374715369347,0.9000672077574925,0.9298245655862909,0.03867826047330047,0.8385816327291518,0.8894472286928838,elu,28,0.5,100,30,5,random_normal,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.Adam'>,brick
50,0.11771874443480843,0.0,0.6374269096474898,0.12442820912329995,0.2312084199795172,0.610552773403762,elu,36,0.3,50,20,5,glorot_normal,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.24125114457997662,0.9187450834185059,0.9415204720190394,0.44500194752036626,0.7815352834049781,0.8467336563608754,relu,44,0.1,100,30,3,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adadelta'>,brick
50,5.843987757699532,0.0,0.6374268953563177,6.070093202830559,0.06202378734272329,0.6206030198677102,relu,28,0.5,50,40,2,glorot_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adam'>,brick
200,0.6561203598976135,0.0,0.6374269065104032,0.9369154746208957,0.0488872893491582,0.628140699923338,relu,12,0.5,200,20,4,glorot_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.15727728857980136,0.0,0.6374269000619476,0.16130546401793033,0.023729758496260522,0.6281407041166296,relu,20,0.5,150,30,4,glorot_uniform,sigmoid,logcosh,0.5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.6560473818528024,0.0,0.6374269096474898,0.668136715888977,0.042211051412563226,0.6256281439982467,elu,36,0.1,100,10,5,glorot_uniform,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.SGD'>,triangle
150,5.843987740968403,0.0,0.6374269065104032,5.789758311347663,0.04134960090694715,0.6306532645345333,elu,12,0.3,150,20,1,glorot_normal,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.14935168231788434,0.9356044907318918,0.9532163550979212,0.3501054616130177,0.8006516078009678,0.8668341720523547,elu,36,0.5,100,10,5,random_uniform,sigmoid,binary_crossentropy,1,dense,<class 'keras.optimizers.Nadam'>,brick
50,0.15727729241401828,0.0,0.6374269124360112,0.16243607801708146,0.08890961088127826,0.6256281484910591,elu,44,0.5,50,40,0,random_uniform,sigmoid,logcosh,1,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.48297162444401553,0.9406432293311894,0.9532163672977023,1.434700103164834,0.8167476959563978,0.8668341726513963,relu,44,0.3,100,40,0,random_normal,sigmoid,binary_crossentropy,0.5,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.6568413711430734,0.0,0.6374269124360112,0.6619777526687737,0.023869346209506894,0.6256281419016009,elu,44,0.8,100,20,1,random_normal,sigmoid,binary_crossentropy,1.25,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.1265086450597696,0.9415428624515645,0.9590643355023791,0.279170423147762,0.8773342832249014,0.9120603062998709,elu,44,0.3,100,30,5,random_uniform,sigmoid,binary_crossentropy,0.75,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.11115533662469763,0.0,0.6374269000619476,0.11254352933947165,0.0,0.6231155778894473,relu,20,0.3,200,40,1,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.2906117672808686,0.9333038511332016,0.9532163878630476,0.4685536473240687,0.8505303901643609,0.8969849306135321,elu,44,0.3,200,20,0,random_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,brick
200,0.6554608934106883,0.0,0.6374268953563177,0.6620972039711536,0.0,0.6231155751937598,relu,28,0.5,200,10,2,glorot_uniform,sigmoid,binary_crossentropy,1.5,dense,<class 'keras.optimizers.Adam'>,brick
50,0.04795859665854981,0.9137236747825355,0.9473684252354136,0.06777766346931458,0.7443640016431186,0.8567839231922398,relu,12,0.3,50,40,3,random_uniform,sigmoid,logcosh,0.75,dense,<class 'keras.optimizers.SGD'>,brick
