round_epochs,val_loss,val_f1score,val_acc,loss,f1score,acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,network,optimizer,shapes
150,0.4976224077821343,0.0,0.7511848344057093,0.5641835613591746,0.0,0.7269402682805439,relu,128,0.7,150,256,5,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.5629479178885148,0.0,0.7511848343492119,0.5862159176068498,0.0,0.7269402681352258,elu,32,0.0,100,128,5,random_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.4208982830646479,0.5111356206979797,0.8146919428454756,0.4562656422399593,0.4787282611915902,0.778342137390983,elu,32,0.3,200,128,1,glorot_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,1.4228646158607086,0.4743393564958708,0.7597156405448914,0.11118877401491434,0.9033274491692597,0.9481917919787097,relu,128,0.0,100,128,5,random_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.09436766540552202,0.4942940176945727,0.759715640092913,0.019535655597787183,0.8898260533349488,0.9435188946371299,relu,32,0.0,100,256,4,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.6327954748795496,0.539503186686909,0.7682464461755979,0.2574586643769653,0.774333970302588,0.8778951646156885,elu,64,0.3,150,256,4,random_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.4874809260051962,0.4620529347686406,0.805687203960961,0.4653161581165177,0.4178365469947669,0.7757009344583409,relu,32,0.8,150,256,1,glorot_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Adadelta'>,triangle
200,0.09541766024878805,0.47690659902672067,0.758293838241089,0.020089332957376266,0.8900716609220494,0.9431125561380135,relu,64,0.0,200,256,5,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.07122586550305805,0.5909896566404551,0.7909952612849773,0.05269600381663736,0.7387464640102751,0.8478260870534005,relu,256,0.3,200,64,4,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.10793126904851452,0.0,0.7511848344057093,0.11844809927358127,0.0,0.7269402685227407,elu,64,0.7,200,128,5,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.41961932154063364,0.5543321795655652,0.8199052134961313,0.48270813048442945,0.47011742948856067,0.7728565625425569,elu,128,0.3,100,256,5,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.41003540144147466,0.614051706418042,0.8222748817425769,0.4044860665607336,0.6081678771430136,0.8055668428679493,elu,256,0.0,200,128,0,glorot_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.06233027821751003,0.5814103896019018,0.8090047386585254,0.056739995553514326,0.651245483243819,0.8256806174655699,relu,128,0.7,200,256,0,glorot_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.5824371929417289,0.0,0.7511848344057093,0.47947866453576116,0.2243768790178985,0.7273466069249785,elu,64,0.8,100,256,4,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.07552498196256104,0.4497445266111202,0.7829383883996033,0.04643473505507587,0.7355575255386619,0.877691995148153,elu,32,0.0,150,256,5,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.06156882173359676,0.5908470895618059,0.8109004741596385,0.06095386255337232,0.6090296065599053,0.8118650953443203,elu,256,0.8,100,256,0,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,brick
200,0.060063443128107845,0.583550307310023,0.821327013935523,0.06338540397430038,0.5840766609368989,0.8049573344411234,relu,32,0.7,200,256,0,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.06032573551080803,0.6016665250769159,0.8227488149398876,0.06655069407906682,0.5689575565704142,0.7915481512549446,elu,128,0.7,150,256,0,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.4314452751270403,0.5436373903288095,0.8184834120397884,0.4357282238876563,0.49844143311699346,0.7903291344012927,relu,32,0.8,200,64,0,glorot_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.06918080899670226,0.5412062966428097,0.7933649291359418,0.05126841419877099,0.7044446812999389,0.8490451037132948,elu,256,0.3,100,128,5,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adam'>,brick
100,0.062279641409338365,0.6208832489935707,0.8094786727597928,0.06908158715458626,0.5918582375095124,0.7880942705490395,relu,128,0.8,100,128,2,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adam'>,brick
200,0.08409347474857529,0.0,0.7511848344057093,0.09179249120976857,0.0,0.7267370985950313,relu,64,0.3,200,64,4,glorot_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,brick
150,0.4220576950159118,0.5649668585915136,0.8180094793509533,0.4031390030541007,0.5689397404853622,0.805566842577313,elu,64,0.8,150,128,0,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,triangle
200,1.19025748872079,0.4675036983467391,0.76445497562535,0.11325572576405604,0.9045896998802272,0.9488013003328766,elu,128,0.0,200,256,0,glorot_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.42325706097751997,0.5891776400719774,0.8184834129437452,0.4038785162348904,0.5815656864754507,0.8096302316858245,elu,256,0.6,150,64,4,random_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.5253473168865764,0.5546372298380775,0.7957345969304089,0.28370596992199326,0.7339005503214651,0.86672084549974,elu,64,0.0,200,256,4,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.SGD'>,brick
200,0.602736974101496,0.4990457383801022,0.8127962083613138,0.44222568006401186,0.5130186902948726,0.7759041038774369,relu,64,0.3,200,128,4,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.4239043744254451,0.573395188583582,0.816587678403086,0.40003860011327463,0.5947934838873931,0.808411215268127,relu,64,0.7,100,128,0,glorot_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.06181074750931907,0.6088066740623582,0.8094786727597928,0.06795944742122736,0.5889798788121443,0.7927671676484224,relu,64,0.6,100,128,2,random_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.06256130670342964,0.5660024760458706,0.816587677838113,0.06143665877585244,0.6175350752219781,0.8120682649813935,elu,32,0.6,100,64,0,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,triangle
100,0.06019245933441189,0.6080932684984253,0.8218009476413094,0.06257463288060149,0.6114220414545322,0.8088175539367812,relu,128,0.6,100,256,0,glorot_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.43977261386211447,0.0,0.7511848344057093,0.5106919112606584,0.38604730017686073,0.757212515334587,elu,256,0.7,100,128,2,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.5524371067494578,0.6229410903148741,0.7862559235491459,0.47050443314672824,0.4985466700460503,0.7679804956123433,elu,256,0.7,200,128,5,glorot_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.SGD'>,brick
100,0.06042508821916806,0.5789351439024035,0.8218009480367905,0.06677428391383267,0.5754536953896635,0.7925639984230838,relu,32,0.6,100,256,1,random_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.5402987020275604,0.5528448925199102,0.7881516585982806,0.3111338735062724,0.7077507435040278,0.855749695173176,relu,32,0.3,150,128,0,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.07595987829128148,0.0,0.7511848344057093,0.09018534470965639,0.24093416002599846,0.7269402681110061,relu,64,0.6,150,64,1,glorot_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,brick
200,0.5942783978313066,0.0,0.7511848344057093,0.6064298196761214,0.014332195260281583,0.7216578629965319,relu,256,0.6,200,128,5,glorot_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.05991238842925754,0.5952830975654566,0.8165876779511076,0.0651914069821853,0.5894743238206028,0.7980495732230706,elu,128,0.3,150,256,5,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.06026638710244572,0.5604949259080028,0.821327013540042,0.06113740517684039,0.6229347795163263,0.8124746041344414,elu,128,0.0,150,128,4,glorot_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.060520288644808726,0.6009261539197082,0.8199052134961313,0.07010505577622754,0.5442755732387122,0.7921576596091114,elu,256,0.3,200,256,2,glorot_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,funnel
100,0.4333585309191338,0.5058040105901058,0.8085308050657336,0.4515448129065683,0.49252728688576414,0.7858594064061499,relu,128,0.0,100,256,1,random_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,brick
200,0.08372748739205266,0.5554662562094593,0.7668246439282927,0.034957851365372106,0.8151681289010201,0.9028850061677424,relu,128,0.3,200,256,2,glorot_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.06080889346616528,0.6005681165586716,0.8165876779511076,0.06506206697683323,0.5901864482251089,0.7986590816014572,relu,128,0.0,150,256,4,random_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,brick
200,0.06402162941993696,0.5528928978183258,0.8037914693638046,0.06314049626646465,0.5278109313752873,0.7986590816256769,elu,32,0.8,200,256,0,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.10793126904851452,0.0,0.7511848344057093,0.11844810006072104,0.0,0.7269402683289833,relu,64,0.0,150,256,5,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.42775236224111224,0.4689541809084291,0.8127962083048165,0.42952757287877985,0.48671850235129893,0.7917513206740406,relu,32,0.8,100,128,0,random_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.4079868916651649,0.5974215815700061,0.8184834130002424,0.4191342042331432,0.5881471212730811,0.798659081528798,elu,256,0.3,100,64,2,glorot_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.SGD'>,brick
100,0.5776350100458516,0.5383326752490907,0.8085308054047173,0.37084215249728497,0.5945040731350613,0.8092238926780946,relu,32,0.3,100,64,1,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.7906478712344056,0.5148615682294584,0.749763033853323,0.16753157316936026,0.875064812530981,0.9329540835120531,elu,128,0.0,100,256,1,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.07686764700294106,0.510205625357786,0.777251184608134,0.03919227971070571,0.7933024531309801,0.8923201951395443,relu,128,0.0,150,128,0,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.10793126935218748,0.0,0.7511848343492119,0.11880062326141026,0.0,0.7261275904830613,elu,32,0.8,200,128,4,glorot_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.0678537840314951,0.3517138267580367,0.7933649290794444,0.07858793148963929,0.39997006208612784,0.7734660707756253,relu,32,0.6,100,64,2,random_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.45085743332361156,0.5503655722355956,0.8080568713599472,0.3927951222849493,0.6105653515970353,0.806176351391654,relu,256,0.6,150,64,1,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.4110203486483244,0.5970834584032755,0.8161137433978619,0.42740745162489163,0.6006511745778393,0.80617635093148,elu,128,0.3,200,128,4,glorot_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
150,0.09599466988401956,0.4807675752594573,0.7478672984087071,0.025995811506536664,0.8695751547280582,0.932344575182106,elu,64,0.0,150,128,0,glorot_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Nadam'>,funnel
200,0.10793126935218748,0.0,0.7511848343492119,0.11800744367573426,0.008828987100656223,0.727956115303365,elu,32,0.6,200,256,2,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.06813832656325887,0.6084081436220503,0.775355450858437,0.07520694185573606,0.5847950538015617,0.7653392928007995,relu,128,0.8,100,128,2,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.4694083751377901,0.5042529669418154,0.8161137437933429,0.4223687750980264,0.5886509480247746,0.8000812676804475,elu,32,0.7,100,256,1,random_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.44533085873906647,0.0,0.7511848344057093,0.48282793969557763,0.0,0.7269402683289833,relu,64,0.3,200,256,1,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.6047691270638417,0.5501873795455101,0.7772511855120907,0.315050932230963,0.7422616703391124,0.855952864979787,elu,256,0.3,150,64,2,random_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.07408509715614725,0.5358613437950893,0.7905213276921855,0.0442245476211246,0.761519754843613,0.8750507926514651,elu,128,0.3,200,128,4,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.10793126904851452,0.0,0.7511848344057093,0.11880236266469238,0.011764503352431833,0.7261275905315007,elu,64,0.7,150,256,4,glorot_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.6497081869586384,0.0,0.7511848344057093,0.6995292142705674,0.027411217226433783,0.7182039822664071,relu,256,0.8,100,64,4,glorot_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.07296952485190748,0.0,0.7511848344057093,0.08550844665454782,0.0,0.7269402680625667,relu,128,0.8,150,256,4,glorot_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.06315595631209595,0.5564630990344767,0.8170616110919211,0.06465506806594237,0.5771102557478761,0.7972368955951258,relu,32,0.7,200,64,1,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,triangle
100,0.47069510317526725,0.0,0.7511848343492119,0.5471093739038171,0.1450722592964932,0.7350670459405139,elu,32,0.7,100,256,5,glorot_normal,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.SGD'>,funnel
150,0.08733920916138102,0.0,0.7511848343492119,0.09300605034208162,0.0,0.7269402682805439,relu,32,0.7,150,128,1,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,funnel
150,0.07030802645954476,0.5545345924476877,0.7872037912432052,0.049613478976880475,0.7112877601435978,0.8541243400141652,relu,256,0.3,150,128,4,random_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.0623998447122732,0.5797593808852101,0.8156398106525294,0.06386330057872548,0.6022141220994909,0.805363673618391,relu,256,0.8,150,128,1,random_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,triangle
150,1.0207708535036204,0.5009207284281039,0.7037914690248209,0.15587859017996225,0.8666638471837065,0.930922389151555,relu,32,0.0,150,64,5,glorot_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.SGD'>,brick
100,0.06280104602682647,0.600324722771396,0.8127962087567948,0.06209097535919727,0.6275884499398735,0.8143031286398893,elu,256,0.7,100,256,5,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.06936061261530736,0.6074339911836019,0.7890995253883832,0.08015460800568731,0.514939070038561,0.7525396183805222,elu,64,0.6,150,64,4,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.5600373370387542,0.5491194187747359,0.8090047395059847,0.4880947946097394,0.3252197726259189,0.7598537179281536,relu,32,0.8,150,128,2,glorot_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,brick
100,0.06506252763395626,0.5859587084625569,0.8042654030130938,0.06912510581420525,0.5607470994264989,0.7915481512307249,elu,32,0.6,100,64,4,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.5462503398199217,0.0,0.7511848344057093,0.4824783877961183,0.0,0.7267370986192511,relu,128,0.7,200,64,5,glorot_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.8575250398491231,0.0,0.7511848343492119,0.8165649515688298,0.17419027061493403,0.6854937018199163,elu,32,0.6,150,256,4,glorot_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Nadam'>,triangle
150,0.4846581094072893,0.5801541969109486,0.7990521333793893,0.3831624371014393,0.6540904898122286,0.8256806176835471,elu,64,0.6,150,128,4,random_normal,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adadelta'>,triangle
150,0.5446075415159288,0.5516747393314307,0.765876777081693,0.27287474784459687,0.7537387886312811,0.8785046727760978,elu,32,0.0,150,256,1,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.9218014433485637,0.5401622329278015,0.7796208529110769,0.2588642676251538,0.7781119598503377,0.8758634704489477,elu,128,0.0,100,64,4,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.06023044636676097,0.5818979573475807,0.8222748816860795,0.06913211263113757,0.5116095110344141,0.7842340512713588,elu,32,0.6,100,128,4,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.48201573499571093,0.017876699863451917,0.7535545026521547,0.5413080355298563,0.2717434590011048,0.7472572123941393,elu,64,0.7,150,64,1,glorot_normal,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.06909013555795661,0.6177126614968359,0.7914691936348287,0.06659856273034684,0.6337124479829369,0.8059731814397249,elu,64,0.8,200,256,5,random_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adadelta'>,brick
100,0.8410289971749364,0.5212829870070327,0.7706161130661083,0.20108368282260472,0.8355771922716422,0.9122308002696295,relu,64,0.0,100,64,1,random_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Adam'>,triangle
100,0.6483046070094357,0.0,0.7511848344057093,0.5882972956236568,0.023314283999520943,0.7135310852639029,relu,128,0.7,100,256,4,glorot_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.05963501552411165,0.593018896150363,0.8199052125921746,0.06366956217629983,0.6005372780941696,0.8029256402986024,elu,128,0.0,100,128,2,random_normal,sigmoid,logcosh,5,dense,<class 'keras.optimizers.SGD'>,brick
100,0.0607480308738365,0.5925666646934798,0.8208530798907528,0.06288241320741898,0.6058938994924986,0.8067858592614271,relu,64,0.6,100,128,1,glorot_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Nadam'>,brick
100,0.4070605754569808,0.6186732228898324,0.8260663504849113,0.4212172079236466,0.5792937391126897,0.7929703373823743,relu,128,0.7,100,256,0,random_normal,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.0723188101115385,0.5528979672074883,0.7957345978343656,0.053782906530107824,0.5907241580739151,0.8220235677280837,relu,64,0.3,200,128,5,glorot_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adam'>,funnel
150,0.4180677712811113,0.5703752204140216,0.822748815391866,0.4270906091971593,0.5281367708831626,0.7921576593669146,elu,256,0.8,150,64,0,random_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.07148802733816807,0.5716980221147221,0.7952606628291414,0.05001753112713722,0.7148752351061012,0.8490451039070523,relu,64,0.3,150,64,0,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
150,0.6894981675803379,0.5728388370495837,0.7786729855560014,0.3426562972618089,0.6581503336432503,0.8279154815842397,relu,256,0.3,150,128,4,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.06998761088644724,0.6101378702439403,0.7668246443237738,0.07306959980486467,0.6313740057293258,0.7785453064467838,relu,256,0.7,100,256,4,random_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
150,0.087364765330796,0.0,0.7511848344057093,0.09299296909040283,0.0,0.7269402678445895,elu,128,0.0,150,256,5,random_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.44494869059296016,0.6204388934854083,0.7952606632811199,0.3672807756379967,0.6565645432530356,0.8285249901321641,elu,128,0.0,200,256,1,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.SGD'>,funnel
200,0.5630694124370954,0.0,0.7511848343492119,0.5882442299305352,0.0,0.7269402681110061,elu,32,0.7,200,64,4,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,triangle
100,0.07875923898547746,0.0,0.7511848343492119,0.09143688647800807,0.0,0.7269402682805439,relu,32,0.8,100,256,5,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adam'>,funnel
100,0.4267949780581687,0.5093269726958884,0.8066350713725339,0.4481977701598868,0.5039089382397165,0.7895164565795905,relu,128,0.0,100,256,1,random_uniform,sigmoid,binary_crossentropy,0.09,dense,<class 'keras.optimizers.SGD'>,brick
150,0.061037806651038584,0.5956518355704031,0.8165876783465887,0.061461001383318545,0.6175811131738734,0.8094270620487513,elu,256,0.7,150,128,0,glorot_normal,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Adadelta'>,brick
200,0.48170864932344987,0.616462418648869,0.7748815163616886,0.4776674352104903,0.37818191568331233,0.7515237711639435,relu,128,0.8,200,256,2,glorot_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.Adam'>,triangle
150,0.10793126935218748,0.0,0.7511848343492119,0.12031784802614698,0.01929516464847222,0.7224705404064995,elu,32,0.8,150,64,5,glorot_uniform,sigmoid,logcosh,2,dense,<class 'keras.optimizers.Nadam'>,brick
150,1.0424729321805222,0.0,0.7511848343492119,0.8263649523791042,0.0051091977708081025,0.7247054043314118,relu,32,0.8,150,64,4,random_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.06291387497107565,0.5876516131428181,0.8132701423495867,0.06224503079016777,0.5426533966227209,0.7988622514322878,relu,128,0.8,200,128,0,glorot_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Nadam'>,brick
200,0.0609675973159442,0.6023522287748436,0.8184834125482641,0.06471510459159943,0.5772515492970165,0.7943925232676072,elu,256,0.0,200,64,0,random_normal,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,brick
200,0.09858919885627467,0.0,0.7511848344057093,0.10120064061935817,0.0,0.7269402680383471,elu,256,0.0,200,64,4,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,funnel
100,0.06299157889815868,0.6015413497861528,0.8156398097485728,0.060307673053352,0.6528866314054843,0.8183665175062038,elu,128,0.7,100,256,1,glorot_uniform,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.06724224741001265,0.18872964047425167,0.7706161140265623,0.07975638141323521,0.3455007344617537,0.761885412579288,relu,128,0.6,200,256,2,glorot_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.Adam'>,funnel
200,0.0646387820418977,0.5997010486385833,0.8014218007218781,0.07024334883639019,0.6101830106641838,0.7952052014768245,relu,256,0.6,200,64,4,random_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adam'>,triangle
200,0.09040740490383446,0.0,0.7511848344057093,0.09921768057314859,0.022625305990725212,0.7202356768933218,relu,256,0.8,200,128,5,glorot_uniform,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.Adadelta'>,funnel
100,0.06190292725065873,0.6117351953452232,0.813270142406084,0.06989311175295998,0.5554426816821534,0.782202356644444,elu,64,0.6,100,256,5,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,triangle
200,0.47754010911236444,0.5620327833139501,0.7966824637770088,0.3502036232935709,0.6658215838348609,0.834620073189439,elu,256,0.7,200,256,0,glorot_uniform,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Adadelta'>,funnel
200,0.4175393047490956,0.6105707571969778,0.8146919424499945,0.40234968220010514,0.6062889752810392,0.8102397398220141,elu,128,0.6,200,256,4,random_uniform,sigmoid,binary_crossentropy,5,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.062941618461462,0.5218970154134018,0.8090047400144604,0.0734286479915317,0.47581876445620686,0.7691995124902148,relu,256,0.8,150,64,0,glorot_uniform,sigmoid,logcosh,3,dense,<class 'keras.optimizers.SGD'>,brick
100,0.10793126904851452,0.0,0.7511848344057093,0.12021071435062443,0.03011172711970311,0.7228768794142294,elu,64,0.7,100,128,5,random_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.08893333354267464,0.5057797468669042,0.7540284357929682,0.02829812815407581,0.8483061614147002,0.9232019504266559,relu,32,0.0,100,256,0,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adam'>,brick
100,0.06471162775963969,0.5779454024482112,0.8052132694642126,0.059220438177497926,0.6512004117179043,0.8185696869252999,elu,64,0.6,100,128,2,glorot_uniform,sigmoid,logcosh,5,dense,<class 'keras.optimizers.Adadelta'>,brick
150,0.4804049244989151,0.0,0.7511848344057093,0.5190434108319102,0.0,0.7269402682805439,relu,256,0.7,150,128,4,glorot_uniform,sigmoid,binary_crossentropy,2,dense,<class 'keras.optimizers.Nadam'>,funnel
100,0.10731901743259475,0.0,0.7511848344057093,0.10723928340030656,0.16717906951092937,0.6592848437048467,relu,256,0.7,100,256,2,random_normal,sigmoid,logcosh,0.09,dense,<class 'keras.optimizers.SGD'>,triangle
200,1.346124432437228,0.511292415942061,0.7559241699946435,0.11904720216989517,0.8998273939003261,0.9469727755367925,elu,64,0.0,200,256,0,random_normal,sigmoid,binary_crossentropy,4,dense,<class 'keras.optimizers.Adam'>,brick
100,0.06025768769507724,0.5852110876291284,0.8218009479802931,0.06452184241629867,0.5762716510440217,0.7996749289633539,relu,32,0.3,100,64,0,random_normal,sigmoid,logcosh,4,dense,<class 'keras.optimizers.SGD'>,triangle
150,0.42886397544806604,0.5716762773233567,0.8189573457455748,0.42685921461734283,0.5143982521139089,0.7887037792907212,elu,128,0.7,150,64,4,random_uniform,sigmoid,binary_crossentropy,3,dense,<class 'keras.optimizers.Adadelta'>,triangle
